254,Beaujolais Cercié
255,Beaujolais Chânes
1228,Vougeot premier cru
1371,VINS D'ENTRAYGUES ET DU FEL
101,Monbazillac
1162,Vin de Savoie Marignan
901,Morey-Saint-Denis premier cru
862,Montagny premier cru Vigne du soleil
405,Chablis Grand Cru Vaudésir
403,Chablis Grand Cru Preuses
1205,Volnay premier cru Taille Pieds
1038,Rully premier cru Champs Cloux
1372,VINS D'ESTAING
508,Corton
509,Corton-Charlemagne
506,Clos des Lambrays
507,Clos Saint-Denis
504,Clos de Tart
505,Clos de Vougeot
502,Chorey-lès-Beaune
503,Clos de la Roche
1034,Romanée-Saint-Vivant
1035,Ruchottes-Chambertin
1212,Vosne-Romanée premier cru Cros Parentoux
1213,Vosne-Romanée premier cru Clos des Réas
1206,Volnay premier cru
469,Chassagne-Montrachet premier cru Les Chaumes
468,Chassagne-Montrachet premier cru Les Champs gain
1214,Vosne-Romanée premier cru En Orveaux
1215,Vosne-Romanée premier cru La Croix Rameau
467,Chassagne-Montrachet premier cru Les Brussonnes
461,Chassagne-Montrachet premier cru La Maltroie
460,Chassagne-Montrachet premier cru La Grande Montagne
463,Chassagne-Montrachet premier cru La Roquemaure
1863,Fixin premier cru La Perrière
1862,Luberon
1865,Fixin premier cru Aux Cheusots
1864,Fixin premier cru Le Village
1867,Fixin premier cru Queue de Hareng
1866,Fixin premier cru En Suchot
1869,Coteaux de Die
165,Chinon
166,Coteaux de l'Aubance
167,Coteaux de Saumur
160,Anjou-Coteaux de la Loire
161,Anjou Villages
162,Bonnezeaux
163,Bourgueil
964,Nuits-Saint-Georges premier cru Les Vallerots
965,Nuits-Saint-Georges premier cru Les Vaucrains
966,Nuits-Saint-Georges premier cru Roncière
1677,Côtes de Provence la Londe
960,Nuits-Saint-Georges premier cru Les Procès
961,Nuits-Saint-Georges premier cru Les Pruliers
962,Nuits-Saint-Georges premier cru Les Saints-Georges
963,Nuits-Saint-Georges premier cru Les Terres Blanches
1129,Savigny-lès-Beaune premier cru Bataillère
968,Nuits-Saint-Georges premier cru
969,Pernand-Vergelesses
936,Nuits-Saint-Georges premier cru Aux Vignerondes
1106,Saint-Romain
1107,Saint-Véran
1104,Saint-Aubin premier cru Village
1102,Saint-Aubin premier cru Sur le sentier du Clou
935,Nuits-Saint-Georges premier cru Aux Thorey
1100,Saint-Aubin premier cru Sous Roche Dumay
1101,Saint-Aubin premier cru Sur Gamay
1517,Languedoc Grès de Montpellier
1108,Santenay
1109,Santenay premier cru Beauregard
149,Rosette
788,Mercurey premier cru Les Naugues
1388,FIEFS VENDEENS VIX
1097,Saint-Aubin premier cru Les Travers de Marinot
1090,Saint-Aubin premier cru Les Champlots
1275,Saint-Chinian
1390,HAUT-POITOU
1004,Pommard premier cru Les Rugiens Hauts
1158,Vin de Savoie Chignin
1814,Ladoix premier cru En Naget
1815,Ladoix premier cru Les Buis
1816,Ladoix premier cru Les Grêchons et Foutrières
1817,Meursault premier cru Les Ravelles ou Blagny
1810,Pernand-Vergelesses premier cru Sous Frétille 
1811,Pernand-Vergelesses premier cru Clos Berthet 
878,Monthélie premier cru
1813,Ladoix premier cru Le Rognet et Corton
876,Monthélie premier cru Les Vignes Rondes
877,Monthélie premier cru Sur la Velle
874,Monthélie premier cru Les Duresses
875,Monthélie premier cru Les Riottes
1818,Monthélie premier cru Clos des Toisières
1819,Monthélie premier cru Le Clou des Chênes
870,Monthélie premier cru Le Clos Gauthey
871,Monthélie premier cru Le Meix Bataille
642,Mâcon La Roche-Vineuse
585,Givry premier cru Les Grands Prétans
9,ALSACE GRAND CRU ENGELBERG
645,Mâcon Lugny
646,Mâcon Milly-Lamartine
644,Mâcon Loché
890,Morey-Saint-Denis premier cru Les Blanchards
891,Morey-Saint-Denis premier cru Les Chaffots
892,Morey-Saint-Denis premier cru Les Charrières
893,Morey-Saint-Denis premier cru Les Chenevery
894,Morey-Saint-Denis premier cru Les Faconnières
1247,Clairette du Languedoc Péret
896,Morey-Saint-Denis premier cru Les Gruenchers
897,Morey-Saint-Denis premier cru Les Millandes
898,Morey-Saint-Denis premier cru Les Ruchots
899,Morey-Saint-Denis premier cru Les Sorbès
1087,Saint-Aubin premier cru Le Charmois
1246,Clairette du Languedoc Paulhan
671,Mâcon Burgy
1249,Collioure
1199,Volnay premier cru Les Lurets
1248,Clairette du Languedoc Saint-André-de-Sangonis
1609,Maine-Anjou
48,ALSACE GRAND CRU WIEBELSBERG
1601,Roussette du Bugey Virieu-le-Grand
1600,Bugey Montagnieu
1105,Saint-Aubin premier cru
1605,Côtes du Roussillon Les Aspres
1604,Saint-Sardos
357,Chablis premier cru Beauroy
356,Chablis
809,Meursault premier cru Les Santenots du Milieu
354,Brouilly
353,Bourgogne ordinaire et grand ordinaire
351,Bourgogne Côtes du Couchois
350,Bourgogne Vézelay
803,Meursault premier cru Les Bouchères
802,Meursault premier cru Le Porusot
801,Meursault premier cru La Pièce sous le Bois ou Blagny
800,Meursault premier cru La Jeunellotte ou Blagny
807,Meursault premier cru Les Plures
806,Meursault premier cru Les Gouttes d'Or
359,Chablis premier cru Beugnons
358,Chablis premier cru Berdiot
216,Touraine Noble Joué
217,Coteaux du Vendômois
214,Vouvray
952,Nuits-Saint-Georges premier cru Les Chaboeufs
212,Touraine Mesland
1085,Saint-Aubin premier cru La Chatenière
211,Touraine Azay-le-Rideau
1236,Clairette de Bellegarde
955,Nuits-Saint-Georges premier cru Les Didiers
760,Mazis-Chambertin
761,Mazoyères-Chambertin
766,Mercurey premier cru Clos de Paradis
579,Givry premier cru Clos Salomon
218,Anjou Villages Brissac
219,Coteaux du Giennois
957,Nuits-Saint-Georges premier cru Les Perrières
956,Nuits-Saint-Georges premier cru Les Hauts Pruliers
1033,Romanée-Conti
1084,Saint-Aubin premier cru Es Champs
169,Coteaux du Layon Beaulieu-sur-Layon
1079,Saint-Aubin premier cru En Créot
1076,Saint-Aubin premier cru Derrière Chez Edouard
1077,Saint-Aubin premier cru Derrière la Tour
1074,Saint-Aubin
1075,Saint-Aubin premier cru Bas de Vermarain à l'Est
1113,Santenay premier cru Clos de Tavannes
1178,Volnay premier cru Clos de la Cave des Ducs
289,Beaune premier cru Clos Saint-Landry
288,Beaune premier cru Champs Pimont
462,Chassagne-Montrachet premier cru La Romanée
939,Nuits-Saint-Georges premier cru Clos Arlot
4,ALSACE GRAND CRU ALTENBERG DE BERGHEIM
281,Beaujolais Vauxrenard
280,Beaujolais Vaux-en-Beaujolais
283,Beaune premier cru A l'Ecu
282,Beaune
285,Beaune premier cru Aux Cras
284,Beaune premier cru Aux Coucherias
287,Beaune premier cru Blanches Fleurs
286,Beaune premier cru Belissand
1094,Saint-Aubin premier cru Les Frionnes
1095,Saint-Aubin premier cru Les Murgers des dents de chien
1083,Saint-Aubin premier cru En la Ranché
336,Bonnes-Mares
398,Chablis Grand Cru
1091,Saint-Aubin premier cru Les Combes
1092,Saint-Aubin premier cru Les Combes au Sud
1093,Saint-Aubin premier cru Les Cortons
1155,Vin de Savoie Ayze
1154,Vin de Savoie Arbin
1157,Vin de Savoie Chautagne
1116,Santenay premier cru La Comme
1151,Vin de Savoie
1099,Saint-Aubin premier cru Pitangeret
1153,Vin de Savoie Apremont
1152,Vin de Savoie Abymes
263,Beaujolais Le Perréon
262,Beaujolais Lantignié
261,Beaujolais Lancié
260,Beaujolais La Chapelle-de-Guinchay
267,Beaujolais Montmelas-Saint-Sorlin
266,Beaujolais Marchampt
265,Beaujolais Leynes
264,Beaujolais Les Ardillats
269,Beaujolais Pruzilly
268,Beaujolais Odenas
942,Nuits-Saint-Georges premier cru Clos des Argillières
1082,Saint-Aubin premier cru En Vollon à l'Est
59,Béarn
58,Barsac
54,Champagne
51,ALSACE GRAND CRU ZINNKOEPFLE
50,ALSACE GRAND CRU WINZENBERG
53,Côtes de Toul
52,ALSACE GRAND CRU ZOTZENBERG
259,Beaujolais Jullié
1037,Rully premier cru Agneux
1036,Rully
1337,Muscat de Lunel
1413,Côtes de Millau
1414,Malepère
152,Saint-Georges-Saint-Emilion
1081,Saint-Aubin premier cru En Remilly
1322,Côtes de Provence
1323,Palette
1320,Coteaux d'Aix-en-Provence
1321,Coteaux varois en Provence
1326,Vin de Corse ou Corse Calvi
1327,Vin de Corse ou Corse Coteaux du Cap Corse
1324,Patrimonio
1325,Vin de Corse ou Corse
982,Pommard premier cru Derrière Saint-Jean
983,Pommard premier cru En Largillière
1328,Vin de Corse ou Corse Figari
1329,Vin de Corse ou Corse Porto-Vecchio
986,Pommard premier cru La Refène
987,Pommard premier cru Le Clos Micot
984,Pommard premier cru La Chanière
985,Pommard premier cru La Platière
252,Beaujolais Beaujeu
776,Mercurey premier cru La Chassière
111,Premières Côtes de Bordeaux
1293,Côtes du Rhône Villages Roaix
253,Beaujolais Blacé
770,Mercurey premier cru Clos des Myglands
647,Mâcon Montbellet
773,Mercurey premier cru Griffères
1851,Pierrevert
772,Mercurey premier cru Grand Clos Fortoul
953,Nuits-Saint-Georges premier cru Les Crots
429,Chambolle-Musigny premier cru Les Noirots
428,Chambolle-Musigny premier cru Les Lavrottes
1254,Languedoc La Clape
1255,Languedoc La Méjanelle
1252,Languedoc
1253,Languedoc Cabrières
1250,Corbières
1251,Costières de Nîmes
421,Chambolle-Musigny premier cru Les Combottes
420,Chambolle-Musigny premier cru Les Chatelots
423,Chambolle-Musigny premier cru Les Feusselottes
422,Chambolle-Musigny premier cru Les Cras
425,Chambolle-Musigny premier cru Les Groseilles
424,Chambolle-Musigny premier cru Les Fuées
427,Chambolle-Musigny premier cru Les Hauts Doix
1259,Languedoc Quatourze
308,Beaune premier cru Les Fèves
309,Beaune premier cru Les Grèves
627,Mâcon Bussières
855,Montagny premier cru Vignes sur le Cloux
300,Beaune premier cru Le Clos des Mouches
301,Beaune premier cru Les Aigrots
302,Beaune premier cru Les Avaux
303,Beaune premier cru Les Boucherottes
304,Beaune premier cru Les Bressandes
305,Beaune premier cru Les Cents Vignes
306,Beaune premier cru Les Chouacheux
307,Beaune premier cru Les Epenotes
895,Morey-Saint-Denis premier cru Les Genavrières
825,Montagny premier cru Le Clouzot
1330,Vin de Corse ou Corse Sartène
824,Montagny premier cru Le Clos Chaudron
827,Montagny premier cru Les Bassets
847,Montagny premier cru Les Perrières
846,Montagny premier cru Les Paquiers
845,Montagny premier cru Les Maroques
826,Montagny premier cru Le Vieux Château
843,Montagny premier cru Les Las
842,Montagny premier cru Les Jardins
841,Montagny premier cru Les Gouresses
933,Nuits-Saint-Georges premier cru Aux Murgers
821,Montagny premier cru La Condemine du Vieux Château
958,Nuits-Saint-Georges premier cru Les Porrets-Saint-Georges
848,Montagny premier cru Les Pidances
1333,Muscat de Frontignan ou Frontignan ou Vin de Frontignan
823,Montagny premier cru La Moullière
1313,Vacqueyras
1209,Vosne-Romanée premier cru Aux Brulées
822,Montagny premier cru La Grande Pièce
954,Nuits-Saint-Georges premier cru Les Damodes
1127,Savigny-lès-Beaune premier cru Aux Serpentières
988,Pommard premier cru Le Village
1159,Vin de Savoie Chignin-Bergeron
989,Pommard premier cru Les Arvelets
1208,Vosne-Romanée premier cru Au-dessus des Malconsorts
1219,Vosne-Romanée premier cru Les Petis Monts
1192,Volnay premier cru Le Village
1630,Mâcon Villages
1631,Mâcon Chaintré
1633,Côtes de Provence Fréjus
730,Mâcon Saint-Gengoux-le-National
1039,Rully premier cru Chapitre
1238,Clairette du Languedoc Adissan
858,Montagny premier cru Montorge
980,Pommard premier cru Clos de la Commaraine
1169,Volnay
568,Gevrey-Chambertin premier cru Petits Cazetiers
569,Gevrey-Chambertin premier cru Poissenot
751,Maranges premier cru Clos de la Fussière
981,Pommard premier cru Clos des Epeneaux
757,Maranges premier cru
900,Morey-Saint-Denis premier cru Monts Luisants
755,Maranges premier cru Le Croix Moines
1042,Rully premier cru Cloux
560,Gevrey-Chambertin premier cru La Bossière
561,Gevrey-Chambertin premier cru La Perrière
562,Gevrey-Chambertin premier cru La Romanée
563,Gevrey-Chambertin premier cru Lavaut Saint-Jacques
564,Gevrey-Chambertin premier cru Les Cazetiers
565,Gevrey-Chambertin premier cru Les Corbeaux
566,Gevrey-Chambertin premier cru Les Goulots
567,Gevrey-Chambertin premier cru Petite Chapelle
1032,Richebourg
1597,Bugey
1596,Valençay
229,Aloxe-Corton premier cru Les Maréchaudes
228,Aloxe-Corton premier cru Les Guérets
227,Aloxe-Corton premier cru Les Fournières
226,Aloxe-Corton premier cru Les Chaillots
225,Aloxe-Corton premier cru La Toppe au Vert
224,Aloxe-Corton premier cru La Maréchaude
223,Aloxe-Corton premier cru La Coutière
1598,Bugey Cerdon
221,Aloxe-Corton premier cru Clos des Maréchaudes
220,Aloxe-Corton
1025,Puligny-Montrachet premier cru Les Pucelles
1027,Puligny-Montrachet premier cru Sous le Puits
1026,Puligny-Montrachet premier cru Les Referts
1021,Puligny-Montrachet premier cru Les Combettes
1020,Puligny-Montrachet premier cru Les Chalumaux
1023,Puligny-Montrachet premier cru Les Folatières
1187,Volnay premier cru Fremiets
1184,Volnay premier cru Clos du Verseuil
1115,Santenay premier cru Grand Clos Rousseau
1182,Volnay premier cru Clos des Ducs
391,Chablis premier cru Vaucoupin
1180,Volnay premier cru Clos de la Rougeotte
1181,Volnay premier cru Clos des Chênes
1160,Vin de Savoie Cruet
622,Mâcon Azé
1049,Rully premier cru Margotés
151,Saint-Estèphe
150,Saint-Emilion
607,La Grande Rue
606,L'Etoile
601,Juliénas
600,Griotte-Chambertin
157,Sauternes
1163,Vin de Savoie Marin
159,Anjou gamay
158,Anjou
1207,Vosne-Romanée
1484,Saint-Nectaire
609,La Tâche
608,La Romanée
1203,Volnay premier cru Robardelle
1204,Volnay premier cru Santenots
1211,Vosne-Romanée premier cru Aux Raignots
976,Petit Chablis
1161,Vin de Savoie Jongieux
1216,Vosne-Romanée premier cru Les Beaux Monts
1890,Côtes de Bordeaux Cadillac
1891,Côtes de Bordeaux Castillon
1892,Côtes de Bordeaux Blaye
1893,Côtes de Bordeaux Francs
959,Nuits-Saint-Georges premier cru Les Poulettes
2137,Pineau des Charentes
81,Entre-deux-Mers
636,Mâcon Cruzille
2130,Châteaumeillant
49,ALSACE GRAND CRU WINECK-SCHLOSSBERG
46,ALSACE GRAND CRU STEINKLOTZ
47,ALSACE GRAND CRU VORBOURG
44,ALSACE GRAND CRU STEINERT
45,ALSACE GRAND CRU STEINGRUBLER
42,ALSACE GRAND CRU SPIEGEL
43,ALSACE GRAND CRU SPOREN
40,ALSACE GRAND CRU SOMMERBERG
41,ALSACE GRAND CRU SONNENGLANZ
1111,Santenay premier cru Clos Faubard
465,Chassagne-Montrachet premier cru Les Boirettes
1298,Côtes du Rhône Villages Saint-Maurice
1299,Côtes du Rhône Villages Saint-Pantaléon-les-Vignes
5,ALSACE GRAND CRU ALTENBERG DE WOLXHEIM
1114,Santenay premier cru Clos des Mouches
1117,Santenay premier cru La Maladière
464,Chassagne-Montrachet premier cru Les Baudines
1119,Santenay premier cru Les Gravières-Clos de Tavannes
1362,Calvados Domfrontais
1290,Côtes du Rhône Villages Chusclan
1291,Côtes du Rhône Villages Laudun
1296,Côtes du Rhône Villages Sablet
1297,Côtes du Rhône Villages Saint-Gervais
1294,Côtes du Rhône Villages Rochegude
1295,Côtes du Rhône Villages Rousset-les-Vignes
466,Chassagne-Montrachet premier cru Les Bondues
474,Chassagne-Montrachet premier cru Les Embazées
1361,Pays d'Auge
795,Mercurey premier cru
1185,Volnay premier cru En Chevret
489,Chassagne-Montrachet premier cru Tête du Clos
488,Chassagne-Montrachet premier cru Tonton Marcel
487,Chassagne-Montrachet premier cru Petingeret
486,Chassagne-Montrachet premier cru Morgeot
485,Chassagne-Montrachet premier cru Les Vergers
484,Chassagne-Montrachet premier cru Les Rebichets
483,Chassagne-Montrachet premier cru Les Places
482,Chassagne-Montrachet premier cru Les Petits Clos
481,Chassagne-Montrachet premier cru Les Petites Fairendes
480,Chassagne-Montrachet premier cru Les Pasquelles
1807,Bordeaux supérieur
791,Mercurey premier cru Les Velley
1201,Volnay premier cru Pitures Dessus
790,Mercurey premier cru Les Vasées
472,Chassagne-Montrachet premier cru Les Combards
473,Chassagne-Montrachet premier cru Les Commes
470,Chassagne-Montrachet premier cru Les Chaumées
471,Chassagne-Montrachet premier cru Les Chenevottes
476,Chassagne-Montrachet premier cru Les Grandes Ruchottes
477,Chassagne-Montrachet premier cru Les Grandes Clos
475,Chassagne-Montrachet premier cru Les Fairendes
168,Coteaux du Layon
478,Chassagne-Montrachet premier cru Les Macherelles
479,Chassagne-Montrachet premier cru Les Murées
1368,COTES DU BRULHOIS
1369,COTEAUX DU QUERCY
